,transaction_id,customer_id,product_name,product_category,price,quantity,transaction_date,payment_status,total_amount
11285,61286,5009,MacBook Pro,Electronics,320.48,3,2023-09-15T00:00:00,completed,961.44
11286,61287,2869,iPad,Electronics,599.76,2,2024-04-02T00:00:00,Pending,1199.52
11287,61288,5865,Business Strategy,Books,0.01,4,21/08/2023,completed,0.04
11288,61289,1772,iPad,Electronics,2986.04,4,2024-13-45,,11944.16
11289,61290,5836,Football,Sports,2434.16,3,2023-10-28T00:00:00,,7302.48
11290,61291,5031,Football,Sports,315.34,4,2023-08-26 00:00:00,Pending,1261.36
11291,61292,1522,Football,Sports,391.94,4,2024-04-14 00:00:00,COMPLETED,1567.76
11292,61293,4356,Casual Shirt,Clothing,850.18,3,2023-03-09,N/A,2550.54
11293,61294,2401,Casual Shirt,Clothing,326.9,2,2023-07-04T00:00:00,Pending,653.8
11294,61295,4739,Vacuum Cleaner,Home,-100.0,2,2023-11-30,Completed,-200.0
11295,61296,5344,Tennis Racket,Sports,,6,2023-03-16T00:00:00,completed,5383.68
11296,61297,4724,Smart TV,Home,1067.25,3,2024-01-29T00:00:00,completed,3201.75
11297,61298,4248,Football,Sports,241.98,3,2023-02-21 00:00:00,Cancelled,725.9399999999999
11298,61299,2859,iPhone 15,Electronics,113.36,3,2023-05-24 00:00:00,Refunded,340.08
11299,61300,5782,MacBook Pro,Electronics,999999.0,1,14/06/2023,N/A,999999.0
11300,61301,5065,iPhone 15,Electronics,845.48,2,24/07/2024,Processing,1690.96
11301,61302,5682,Science Textbook,,792.09,1,2024-01-21,Processing,792.09
11302,61303,3399,MacBook Pro,,882.7,4,25/12/2024,COMPLETED,3530.8
11303,61304,1143,iPhone 15,Electronics,1048.37,2,2023-07-06,pending,2096.74
11304,61305,3852,Tennis Racket,Sports,789.68,4,2023-10-04 00:00:00,Completed,3158.72
11305,61306,4470,Dining Set,Home,109.5,3,2023-08-29,Cancelled,328.5
11306,61307,4696,Dining Set,Home,380.59,2,21/03/2024,FAILED,761.18
11307,61308,1718,Smart Watch,Electronics,1203.91,3,2024-10-29 00:00:00,Cancelled,3611.7300000000005
11308,61309,1643,Gym Equipment,Sports,1464.64,7,invalid_date,,15378.720000000001
11309,61310,4441,Business Strategy,Books,912.99,3,2024-09-08,PENDING,2738.9700000000003
11310,61311,3549,Gym Equipment,Sports,226.95,3,2024-03-31,Paid,680.8499999999999
11311,61312,4694,Sneakers,Clothing,390.92,4,2024-12-21T00:00:00,Refunded,1563.68
11312,61313,1370,Smart TV,Home,390.87,3,17/09/2023,,1172.6100000000001
11313,61314,4651,Coffee Maker,Home,866.27,6,2024-11-01T00:00:00,FAILED,5197.62
11314,61315,1787,Arabic Literature,Books,1652.77,3,2024-07-24 00:00:00,,4958.3099999999995
11315,61316,1950,Business Strategy,Books,1302.78,2,2024-05-03 00:00:00,Failed,2605.56
11316,61317,1522,Tennis Racket,Sports,401.11,4,2023-12-07,COMPLETED,1604.44
11317,61318,3944,Sneakers,Clothing,463.02,1,2024-05-03T00:00:00,FAILED,463.02
11318,61319,1355,Sneakers,Clothing,595.71,4,2024-01-17T00:00:00,Pending,2382.84
11319,61320,3336,Samsung Galaxy,Electronics,1451.42,2,05/02/2023,COMPLETED,2902.84
11320,61321,2483,Science Textbook,Books,49.95,2,2023-02-02T00:00:00,FAILED,99.9
11321,61322,2648,Programming Guide,Books,666.69,2,2023-07-31 00:00:00,Refunded,1333.38
11322,61323,4046,Leather Jacket,Clothing,504.83,1,2023-01-20,,504.83
11323,61324,5632,Dell Laptop,Electronics,1137.5,2,2023-07-28,Processing,3412.5
11324,61325,3216,Business Strategy,Books,709.59,2,2023-10-24 00:00:00,,1419.18
11325,61326,5717,Science Textbook,Books,2272.73,4,2024-04-08T00:00:00,,9090.92
11326,61327,1428,Arabic Literature,Books,386.88,2,2023-02-04,pending,773.76
11327,61328,3538,Gym Equipment,Sports,196.86,3,2024-02-16T00:00:00,completed,590.58
11328,61329,1545,Coffee Maker,Home,108.23,3,2024-10-15,,324.69
11329,61330,3765,iPhone 15,Electronics,385.92,6,2024-11-23,N/A,2315.52
11330,61331,5920,Business Strategy,Books,905.17,3,2023-06-22 00:00:00,,2715.5099999999998
11331,61332,4766,Science Textbook,Books,1294.5,4,15/10/2024,COMPLETED,5178.0
11332,61333,1659,Tennis Racket,Sports,359.85,5,2024-03-15T00:00:00,Failed,1799.25
11333,61334,3828,Casual Shirt,Clothing,271.16,5,07/11/2023,,1355.8000000000002
11334,61335,3059,iPad,Electronics,126.66,3,2024-13-45,Unknown,379.98
11335,61336,4328,Gym Equipment,Sports,710.0,2,05/11/2023,,1420.0
11336,61337,1731,Yoga Mat,Sports,978.26,3,2024-10-29 00:00:00,N/A,2934.7799999999997
11337,61338,2833,Casual Shirt,Clothing,1457.7,1,2023-06-30,,1457.7
11338,61339,1409,Casual Shirt,Clothing,909.2,2,2024-05-29 00:00:00,pending,1818.4
11339,61340,5180,Yoga Mat,Sports,801.05,2,2023-11-19,pending,1602.1
11340,61341,4248,Tennis Racket,Sports,456.84,2,2023-04-07,FAILED,913.68
11341,61342,5803,Designer Dress,Clothing,1693.56,3,2024-05-28 00:00:00,pending,5080.68
11342,61343,1134,Business Strategy,Books,2030.25,2,2024-04-08T00:00:00,Failed,4060.5
11343,61344,5884,Tennis Racket,Sports,1103.56,1,2023-09-18T00:00:00,Pending,1103.56
11344,61345,5960,Yoga Mat,Sports,424.7,4,23/02/2023,,1698.8
11345,61346,1667,Vacuum Cleaner,Home,347.71,4,09/04/2024,COMPLETED,1390.84
11346,61347,1277,Casual Shirt,Clothing,1301.16,6,2023-09-24 00:00:00,Paid,7806.960000000001
11347,61348,4308,Arabic Literature,Books,950.62,2,24/04/2023,failed,1901.24
11348,61349,1882,Arabic Literature,Books,254.46,3,invalid_date,FAILED,763.38
11349,61350,3061,Casual Shirt,Clothing,581.11,4,31/01/2024,Paid,2324.44
11350,61351,3083,Sneakers,Clothing,632.7,3,2023-05-14T00:00:00,Refunded,1898.1000000000001
11351,61352,2238,iPhone 15,Electronics,492.84,1,2024-06-06,Pending,492.84
11352,61353,3453,Business Strategy,Books,1544.45,4,2024-03-27T00:00:00,Cancelled,6177.8
11353,61354,1159,Traditional Thobe,Clothing,858.47,5,2024-02-11,Complete,4292.35
11354,61355,3597,Samsung Galaxy,Electronics,3511.41,2,21/03/2023,N/A,10534.23
11355,61356,4816,Gym Equipment,Sports,1146.7,2,2023-03-17 00:00:00,PENDING,2293.4
11356,61357,5375,Leather Jacket,Clothing,1453.71,2,2024-05-06,COMPLETED,2907.42
11357,61358,3527,Science Textbook,Books,757.74,4,2024-13-45,N/A,3030.96
11358,61359,1111,Vacuum Cleaner,Home,1157.82,2,06/10/2023,pending,2315.64
11359,61360,1542,iPad,Electronics,912.48,1,2024-11-23T00:00:00,pending,912.48
11360,61361,2139,Dining Set,,1780.79,3,10/12/2024,Completed,8013.555
11361,61362,4284,Vacuum Cleaner,Home,639.98,6,12/02/2024,FAILED,3839.88
11362,61363,4611,Arabic Literature,Books,363.77,6,18/02/2023,Complete,2182.62
11363,61364,5456,Sneakers,Clothing,976.39,3,2023-10-30,Paid,2929.17
11364,61365,4558,Arabic Literature,Books,116.26,3,2023-09-16T00:00:00,COMPLETED,348.78000000000003
11365,61366,3420,iPad,Electronics,190.84,1,21/07/2023,Failed,190.84
11366,61367,2757,iPhone 15,Electronics,2190.89,4,32/15/2024,FAILED,8763.56
11367,61368,4087,Vacuum Cleaner,Home,698.24,3,2024-05-14 00:00:00,Pending,2094.7200000000003
11368,61369,3307,Tennis Racket,Sports,424.81,2,2024-01-28T00:00:00,Complete,849.62
11369,61370,1976,Refrigerator,Home,549.83,6,2023-05-29T00:00:00,PENDING,3298.9800000000005
11370,61371,1723,Dining Set,Home,252.68,2,13/10/2023,Cancelled,758.04
11371,61372,3571,Sneakers,Clothing,2446.36,3,08/05/2024,Completed,7339.08
11372,61373,1325,Dell Laptop,Electronics,804.47,3,2024-01-11 00:00:00,Complete,2413.41
11373,61374,2530,Smart TV,Home,306.87,3,2024-06-05T00:00:00,PENDING,920.61
11374,61375,2946,Dining Set,Home,2083.83,5,2023-03-08,PENDING,10419.15
11375,61376,5487,Running Shoes,Sports,638.75,4,2024-12-21 00:00:00,Unknown,2555.0
11376,61377,3431,Vacuum Cleaner,Home,541.66,5,2024-06-18,PENDING,2708.2999999999997
11377,61378,5112,Football,Sports,1189.75,6,2023-07-16,failed,7138.5
11378,61379,4511,MacBook Pro,Electronics,0.0,3,2024-08-07T00:00:00,,0.0
11379,61380,1846,Designer Dress,Clothing,792.97,2,2023-07-27T00:00:00,Completed,1585.94
11380,61381,5965,Dell Laptop,Electronics,433.81,3,2024-05-16,Unknown,1301.43
11381,61382,1568,Programming Guide,Books,213.68,2,2023-12-10 00:00:00,Pending,427.36
11382,61383,4689,Science Textbook,Books,905.89,3,2024-13-45,PENDING,2717.67
11383,61384,3180,Smart TV,Home,257.07,1,24/08/2024,Paid,257.07
11384,61385,3020,Samsung Galaxy,Electronics,440.77,4,2024-01-24,PENDING,1763.08
11385,61386,4320,Business Strategy,Books,1319.41,1,,completed,1319.41
11386,61387,3321,Dining Set,Home,175.6,3,2023-08-11 00:00:00,Complete,526.8
11387,61388,2647,Programming Guide,Books,693.94,1,2023-04-27,Unknown,693.94
11388,61389,5004,iPad,Electronics,143.32,4,2024-04-14,Completed,573.28
11389,61390,4910,iPad,Electronics,795.16,3,2024-10-01 00:00:00,Processing,2385.48
11390,61391,4421,Leather Jacket,Clothing,593.67,4,2024-07-31T00:00:00,Processing,2374.68
11391,61392,3532,Arabic Literature,Books,160.48,2,2023-01-06T00:00:00,Paid,320.96
11392,61393,1357,Vacuum Cleaner,Home,1006.94,1,2024-12-16T00:00:00,COMPLETED,1006.94
11393,61394,4082,Running Shoes,Sports,493.93,2,2023-09-18 00:00:00,Processing,987.86
11394,61395,3281,Tennis Racket,Sports,758.83,2,2024-12-03T00:00:00,Completed,2276.4900000000002
11395,61396,5132,iPad,Electronics,1628.82,3,2024-07-05 00:00:00,N/A,4886.46
11396,61397,3461,Coffee Maker,Home,533.35,3,2023-08-08,,1600.0500000000002
11397,61398,3788,Arabic Literature,Books,189.68,2,2023-11-06,Cancelled,379.36
11398,61399,5210,Yoga Mat,Sports,1568.86,1,14/04/2024,Complete,1568.86
11399,61400,2198,Yoga Mat,Sports,317.17,2,2023-10-19T00:00:00,Complete,634.34
11400,61401,2279,Yoga Mat,Sports,387.46,4,08/08/2024,N/A,1549.84
11401,61402,1466,Business Strategy,Books,718.55,1,2023-10-24T00:00:00,COMPLETED,718.55
11402,61403,5001,Science Textbook,Books,728.45,2,2023-01-25,Failed,1456.9
11403,61404,4349,Vacuum Cleaner,Home,1026.56,4,2024-03-05,Unknown,4106.24
11404,61405,2488,Designer Dress,Clothing,534.23,4,2023-01-20,Processing,2136.92
11405,61406,5943,iPhone 15,Electronics,571.0,5,2023-06-24T00:00:00,N/A,4282.5
11406,61407,5598,Dell Laptop,Electronics,217.96,5,2023-12-01,Complete,1089.8
11407,61408,5537,Smart TV,Home,714.62,1,2023-11-14T00:00:00,FAILED,714.62
11408,61409,1326,Vacuum Cleaner,Home,251.23,1,2024-09-11T00:00:00,Processing,251.23
11409,61410,2766,Smart TV,Home,1230.42,4,invalid_date,Unknown,4921.68
11410,61411,5163,Programming Guide,Books,876.4,4,2023-07-12T00:00:00,N/A,3505.6
11411,61412,1304,Business Strategy,Books,770.77,2,2023-08-03,FAILED,2312.31
11412,61413,5580,SAMSUNG GALAXY,Electronics,653.66,5,01/12/2023,N/A,3268.2999999999997
11413,61414,2441,Sneakers,Clothing,1729.67,4,2023-07-08T00:00:00,Refunded,6918.68
11414,61415,1149,Refrigerator,Home,,4,2023-03-24 00:00:00,pending,1036.52
11415,61416,4035,MacBook Pro,Electronics,1334.37,5,2023-10-09 00:00:00,,6671.849999999999
11416,61417,3632,Arabic Literature,Books,1216.89,1,2024-01-16,COMPLETED,1216.89
11417,61418,1096,Refrigerator,Home,546.14,2,2023-05-30,,1092.28
11418,61419,4456,MacBook Pro,Electronics,832.72,2,10/08/2024,Pending,2498.16
11419,61420,5378,Sneakers,Clothing,554.86,3,2024-07-18 00:00:00,Processing,1664.58
11420,61421,3370,iPhone 15,Electronics,165.45,1,29/12/2024,COMPLETED,165.45
11421,61422,4468,Sneakers,Clothing,,3,2023-05-12 00:00:00,Unknown,4312.62
11422,61423,1529,Yoga Mat,Sports,1157.23,2,2024-07-13 00:00:00,Failed,2314.46
11423,61424,3311,Tennis Racket,Sports,,6,2023-03-11T00:00:00,FAILED,2825.88
11424,61425,5676,iPhone 15,Electronics,856.61,2,2024-10-20T00:00:00,Pending,1713.22
11425,61426,2664,Dining Set,Home,252.81,2,2023-08-06 00:00:00,completed,505.62
11426,61427,4365,Designer Dress,Clothing,1679.61,3,09/04/2023,Refunded,5038.83
11427,61428,3342,iPad,Electronics,613.17,5,2023-02-13 00:00:00,Failed,3065.85
11428,61429,5906,Dining Set,Home,579.81,2,2023-04-10 00:00:00,completed,1159.62
11429,61430,1693,MacBook Pro,Electronics,644.37,4,2024-13-45,pending,2577.48
11430,61431,5331,Programming Guide,Books,710.94,2,02/09/2023,,1421.88
11431,61432,1952,iPad,Electronics,814.72,2,2023-02-24T00:00:00,PENDING,1629.44
11432,61433,2361,Dell Laptop,Electronics,531.0,2,2024-12-18,,1062.0
11433,61434,1539,Leather Jacket,Clothing,622.7,2,12/11/2024,Paid,1245.4
11434,61435,1820,Football,Sports,113.51,6,2024-09-21,PENDING,681.0600000000001
11435,61436,4163,iPad,,900.34,4,2023-05-24T00:00:00,completed,3601.36
11436,61437,4926,Programming Guide,Books,719.94,5,32/15/2024,Pending,3599.7000000000003
11437,61438,1272,Smart TV,Home,1389.39,5,23/11/2024,Paid,6946.950000000001
11438,61439,2029,Designer Dress,Clothing,632.0,3,2024-06-13T00:00:00,Cancelled,1896.0
11439,61440,4666,Arabic Literature,Books,596.78,3,20/02/2024,Unknown,1790.34
11440,61441,2243,Football,Sports,760.38,1,2024-01-04T00:00:00,Pending,760.38
11441,61442,2142,Arabic Literature,Books,695.22,4,2023-01-14,FAILED,2780.88
11442,61443,1593,Arabic Literature,Books,660.1,2,2024-02-07,Refunded,1320.2
11443,61444,2606,Programming Guide,Books,1143.74,1,2023-03-09 00:00:00,Complete,1143.74
11444,61445,5211,Science Textbook,Books,537.65,5,2023-10-19 00:00:00,PENDING,4032.375
11445,61446,4378,Dining Set,Home,940.33,2,01/03/2024,,1880.66
11446,61447,5072,Dining Set,Home,0.0,3,30/07/2024,Unknown,0.0
11447,61448,5303,Refrigerator,Home,1086.7,5,2024-11-01,failed,8150.25
11448,61449,4695,Running Shoes,Sports,108.41,3,2023-03-20,COMPLETED,325.23
11449,61450,3351,Programming Guide,Books,468.71,3,28/07/2023,Completed,1406.1299999999999
11450,61451,5208,Vacuum Cleaner,Home,799.56,2,2024-10-09 00:00:00,FAILED,1599.12
11451,61452,2441,MacBook Pro,Electronics,305.87,3,2023-01-10T00:00:00,,917.61
11452,61453,4627,Football,Sports,1323.55,1,2023-02-24,failed,1323.55
11453,61454,2883,Gym Equipment,Sports,823.61,2,2023-05-01 00:00:00,COMPLETED,1647.22
11454,61455,4712,Science Textbook,Books,1294.13,3,17/09/2024,Failed,3882.3900000000003
11455,61456,1185,I-Phone 15,,518.45,1,2023-02-14,COMPLETED,518.45
11456,61457,5997,Dell Laptop,Electronics,388.0,3,2024-03-25 00:00:00,pending,1164.0
11457,61458,1221,Casual Shirt,Clothing,739.91,3,2024-11-02 00:00:00,Complete,2219.73
11458,61459,4189,Yoga Mat,Sports,515.02,2,2023-03-31,Completed,1030.04
11459,61460,2094,Designer Dress,Clothing,667.99,3,2024-01-31,COMPLETED,2003.97
11460,61461,3946,Samsung Galaxy,Electronics,508.9,5,2023-01-29T00:00:00,Completed,2544.5
11461,61462,3475,Dining Set,Home,232.35,1,invalid_date,Paid,232.35
11462,61463,3616,Samsung Galaxy,Electronics,926.67,7,2023-01-29 00:00:00,,6486.69
11463,61464,3013,Dell Laptop,Electronics,1372.98,2,2024-01-31 00:00:00,,4118.9400000000005
11464,61465,3491,Yoga Mat,Sports,232.81,1,30/07/2023,completed,232.81
11465,61466,1601,Arabic Literature,Books,344.19,2,08/02/2024,,688.38
11466,61467,2161,Football,Sports,393.92,3,2023-03-27T00:00:00,COMPLETED,1181.76
11467,61468,5600,Dining Set,Home,1450.67,3,2024-12-11 00:00:00,Refunded,4352.01
11468,61469,5314,Vacuum Cleaner,Home,31.05,3,19/01/2023,pending,93.15
11469,61470,3736,iPad,Electronics,608.75,1,01/05/2024,COMPLETED,608.75
11470,61471,3219,Business Strategy,Books,874.72,2,2024-11-24T00:00:00,,1749.44
11471,61472,5708,Gym Equipment,Sports,884.65,1,2023-05-05 00:00:00,Completed,884.65
11472,61473,2153,Running Shoes,Sports,949.88,5,22/02/2024,Cancelled,4749.4
11473,61474,1057,Yoga Mat,Sports,472.16,3,23/10/2023,PENDING,1416.48
11474,61475,2205,Business Strategy,Books,466.64,1,2023-11-23,Paid,466.64
11475,61476,5342,Business Strategy,Books,622.95,5,2023-05-02T00:00:00,FAILED,3114.75
11476,61477,1144,Samsung Galaxy,Electronics,541.73,3,05/08/2023,Failed,1625.19
11477,61478,1368,Leather Jacket,Clothing,311.16,3,2024-10-07 00:00:00,COMPLETED,933.48
11478,61479,2483,Designer Dress,Clothing,788.11,5,2023-02-25 00:00:00,PENDING,3940.55
11479,61480,1616,Programming Guide,Books,1268.27,3,2023-09-11,,3804.81
11480,61481,4639,Gym Equipment,Sports,1744.08,4,2024-13-45,Paid,6976.32
11481,61482,4329,Gym Equipment,Sports,49.36,5,25/04/2024,pending,246.8
11482,61483,4228,Casual Shirt,Clothing,613.87,3,2023-09-28T00:00:00,FAILED,1841.6100000000001
11483,61484,2589,Arabic Literature,,415.6,3,07/03/2024,Paid,1246.8000000000002
11484,61485,3490,Tennis Racket,Sports,282.53,2,2024-06-24T00:00:00,Failed,565.06
11485,61486,4004,Running Shoes,Sports,937.0,3,01/11/2024,FAILED,2811.0
11486,61487,1699,Smart Watch,Electronics,232.74,5,2024-11-02,Completed,1163.7
11487,61488,5972,Yoga Mat,Sports,,3,01/01/2023,pending,1799.67
11488,61489,3824,Gym Equipment,Sports,1324.17,3,2024-07-20 00:00:00,Processing,3972.51
11489,61490,1945,iPhone 15,Electronics,273.68,2,2023-09-28,Processing,547.36
11490,61491,4882,Dell Laptop,Electronics,629.16,2,2023-08-30T00:00:00,,1258.32
11491,61492,1923,Gym Equipment,Sports,1140.71,4,2024-10-14,Complete,4562.84
11492,61493,2747,MacBook Pro,Electronics,725.3,2,25/03/2023,N/A,1450.6
11493,61494,5121,Samsung Galaxy,Electronics,1005.13,4,2024-08-07,,4020.52
11494,61495,3854,Smart Watch,,607.34,1,12/05/2023,Failed,607.34
11495,61496,2560,Casual Shirt,Clothing,870.22,1,06/08/2023,FAILED,870.22
11496,61497,2084,Dining Set,Home,157.34,2,20/03/2024,Cancelled,472.02
11497,61498,4539,Yoga Mat,Sports,189.74,1,2024-03-04 00:00:00,,189.74
11498,61499,1434,Dell Laptop,Electronics,976.81,2,03/05/2024,,1953.62
11499,61500,3927,Refrigerator,Home,372.2,1,2024-10-24 00:00:00,failed,372.2
11500,61501,2090,Leather Jacket,Clothing,128.15,5,10/10/2023,,640.75
11501,61502,3958,Smart TV,Home,840.77,5,2024-02-19T00:00:00,Processing,4203.85
11502,61503,3613,Dell Laptop,Electronics,544.21,1,03/08/2023,,544.21
11503,61504,5192,iPhone 15,Electronics,1098.11,4,31/07/2023,Paid,4392.44
11504,61505,4760,Traditional Thobe,Clothing,534.73,3,04/02/2024,Completed,2406.285
11505,61506,5264,Programming Guide,Books,424.06,2,2024-10-28T00:00:00,Refunded,848.12
11506,61507,3090,Casual Shirt,Clothing,625.23,1,2023-07-24T00:00:00,N/A,625.23
11507,61508,2903,MacBook Pro,Electronics,471.23,3,2023-04-24T00:00:00,Paid,1413.69
11508,61509,3568,Vacuum Cleaner,Home,453.65,4,2024-11-05 00:00:00,COMPLETED,1814.6
11509,61510,2999,Smart Watch,Electronics,719.99,5,2023-06-13 00:00:00,N/A,3599.95
11510,61511,4115,Science Textbook,Books,843.36,2,2024-09-03,Unknown,1686.72
11511,61512,3995,Samsung Galaxy,Electronics,2567.13,2,2024-10-27,Paid,5134.26
11512,61513,3011,Smart TV,Home,486.58,3,2024-03-23T00:00:00,Complete,1459.74
11513,61514,5845,Science Textbook,Books,662.84,2,2023-02-14T00:00:00,Completed,1325.68
11514,61515,2892,Traditional Thobe,Clothing,1225.22,4,19/06/2024,Failed,4900.88
11515,61516,1831,Designer Dress,Clothing,1572.96,6,2024-10-26,Processing,9437.76
11516,61517,1049,Casual Shirt,Clothing,454.06,3,2024-07-04 00:00:00,Cancelled,1362.18
11517,61518,5211,Programming Guide,Books,243.46,2,2024-03-14,Failed,486.92
11518,61519,2179,Coffee Maker,Home,1025.32,2,2024-12-13T00:00:00,Pending,2050.64
11519,61520,4034,MacBook Pro,Electronics,299.1,6,11/04/2023,pending,1794.6000000000001
11520,61521,1071,Samsung Galaxy,Electronics,223.62,2,,,447.24
11521,61522,1067,Dining Set,Home,1123.65,1,2023-05-01,,1123.65
11522,61523,2778,Smart Watch,Electronics,289.26,4,01/10/2023,Refunded,1157.04
11523,61524,3229,Refrigerator,Home,182.31,2,16/04/2024,Processing,364.62
11524,61525,2790,Sneakers,Clothing,175.36,2,2024-05-07,Refunded,350.72
11525,61526,1613,Refrigerator,Home,587.72,5,2023-12-12 00:00:00,Complete,2938.6000000000004
11526,61527,2887,Science Textbook,Books,-100.0,3,2023-10-06T00:00:00,Cancelled,-300.0
11527,61528,2623,Business Strategy,Books,317.66,6,02/05/2023,Completed,1905.96
11528,61529,1697,Designer Dress,Clothing,177.6,1,2024-11-26T00:00:00,Cancelled,177.6
11529,61530,2238,Running Shoes,Sports,923.2,4,2023-12-19 00:00:00,pending,3692.8
11530,61531,3407,Samsung Galaxy,Electronics,545.0,4,2024-07-13 00:00:00,Completed,2180.0
11531,61532,1249,Designer Dress,Clothing,952.94,1,24/04/2023,Failed,952.94
11532,61533,1638,iPhone 15,Electronics,199.93,3,2024-05-23,Processing,599.79
11533,61534,1950,iPad,Electronics,2120.27,3,24/08/2024,pending,6360.8099999999995
11534,61535,2905,Casual Shirt,Clothing,306.28,2,2024-04-18 00:00:00,COMPLETED,612.56
11535,61536,4588,iPad,Electronics,357.54,1,2024-12-08,FAILED,357.54
11536,61537,2112,Sneakers,Clothing,597.83,4,31/07/2024,Completed,2391.32
11537,61538,1176,Smart TV,Home,571.14,6,2024-06-14,Unknown,3426.84
11538,61539,1723,iPad,Electronics,440.06,2,,Processing,880.12
11539,61540,4843,Football,Sports,1329.0,2,26/11/2024,,2658.0
11540,61541,4675,Casual Shirt,Clothing,,1,2024-08-27T00:00:00,PENDING,287.52
11541,61542,5867,Arabic Literature,Books,1258.86,4,2023-02-01,Cancelled,5035.44
11542,61543,2948,Tennis Racket,Sports,999999.0,6,2024-07-20 00:00:00,Complete,5999994.0
11543,61544,1703,Smart Watch,Electronics,542.68,2,2023-10-03T00:00:00,COMPLETED,1085.36
11544,61545,3129,Vacuum Cleaner,Home,691.82,3,2024-01-08,PENDING,2075.46
11545,61546,1927,Running Shoes,Sports,379.45,2,2024-08-14,N/A,758.9
11546,61547,5234,Programming Guide,Books,162.11,4,2024-08-23 00:00:00,Failed,648.44
11547,61548,4505,iPhone 15,Electronics,175.82,2,29/01/2023,PENDING,351.64
11548,61549,3518,Football,Sports,761.69,3,2023-08-01 00:00:00,N/A,2285.07
11549,61550,3398,Smart TV,Home,909.03,1,2023-01-28,Completed,909.03
11550,61551,2150,iPad,Electronics,736.71,1,2023-09-21 00:00:00,Refunded,736.71
11551,61552,4381,Tennis Racket,Sports,2136.44,2,2023-11-16,Complete,4272.88
11552,61553,2879,Sneakers,Clothing,691.89,6,02/11/2023,Complete,4151.34
11553,61554,2254,iPhone 15,Electronics,245.36,4,04/02/2023,,981.44
11554,61555,2484,Football,Sports,801.18,3,2023-08-03,Unknown,2403.54
11555,61556,1310,Programming Guide,Books,1558.1,4,2024-11-29,,6232.4
11556,61557,4953,Arabic Literature,Books,1637.26,3,2023-03-25T00:00:00,Complete,4911.78
11557,61558,4050,Science Textbook,Books,1780.63,5,2024-13-45,,8903.150000000001
11558,61559,2565,Programming Guide,Books,1865.31,3,2024-01-22 00:00:00,Processing,5595.93
11559,61560,2501,Tennis Racket,Sports,166.25,2,2024-08-15,Completed,332.5
11560,61561,5866,Business Strategy,Books,787.92,1,2023-04-09 00:00:00,Unknown,787.92
11561,61562,1016,Vacuum Cleaner,Home,714.14,6,2023-02-17,Cancelled,4284.84
11562,61563,1606,Business Strategy,Books,238.68,5,2024-02-11,Paid,1193.4
11563,61564,2382,Casual Shirt,Clothing,1017.59,4,2023-09-01 00:00:00,Paid,4070.36
11564,61565,5909,Business Strategy,Books,387.82,1,12/04/2023,Processing,387.82
11565,61566,4384,Casual Shirt,Clothing,268.62,2,2023-04-15 00:00:00,,537.24
11566,61567,1895,Gym Equipment,Sports,27.46,3,2024-03-28,Failed,82.38
11567,61568,2568,Running Shoes,Sports,486.94,2,16/10/2024,Paid,973.88
11568,61569,1414,Refrigerator,Home,120.06,3,2024-01-05,Cancelled,540.27
11569,61570,5121,Business Strategy,Books,704.96,4,07/05/2024,FAILED,2819.84
11570,61571,3005,Dining Set,Home,611.22,1,2024-13-45,N/A,611.22
11571,61572,1316,Smart TV,Home,1430.8,3,2023-07-07,N/A,4292.4
11572,61573,5667,Dining Set,Home,,7,2023-04-25T00:00:00,Completed,2838.64
11573,61574,5821,Business Strategy,Books,296.56,5,2023-12-27 00:00:00,Paid,1482.8
11574,61575,4056,Leather Jacket,Clothing,347.95,4,2024-12-22,PENDING,1391.8
11575,61576,2850,Leather Jacket,Clothing,317.66,5,2024-04-04,Paid,1588.3000000000002
11576,61577,2954,Gym Equipment,Sports,944.84,4,2024-02-01T00:00:00,Refunded,3779.36
11577,61578,1389,MacBook Pro,Electronics,909.61,3,2023-05-15T00:00:00,FAILED,2728.83
11578,61579,3770,Arabic Literature,Books,256.56,3,2024-13-45,Refunded,769.6800000000001
11579,61580,5540,Leather Jacket,Clothing,1437.82,2,16/01/2024,PENDING,2875.64
11580,61581,4047,Yoga Mat,Sports,1487.93,4,2024-05-06,N/A,5951.72
11581,61582,3416,Traditional Thobe,Clothing,406.22,2,2023-04-07T00:00:00,Completed,812.44
11582,61583,3390,Yoga Mat,,1437.78,2,09/02/2024,Complete,2875.56
11583,61584,1304,Sneakers,Clothing,1098.47,7,01/08/2024,Pending,7689.29
11584,61585,1764,iPad,Electronics,1021.42,5,2024-03-22 00:00:00,failed,5107.099999999999
11585,61586,2974,Gym Equipment,Sports,500.84,4,25/08/2023,Pending,2003.36
11586,61587,1816,Football,Sports,1069.71,1,2024-07-10 00:00:00,failed,1069.71
11587,61588,1878,iPad,Electronics,798.19,3,2023-04-15 00:00:00,Pending,2394.57
11588,61589,5799,Arabic Literature,Books,568.7,3,,Failed,1706.1000000000001
11589,61590,3327,Football,Sports,1327.03,2,11/11/2024,FAILED,3981.09
11590,61591,3430,Tennis Racket,Sports,139.96,1,2024-01-22T00:00:00,pending,139.96
11591,61592,3061,Coffee Maker,Home,1776.85,2,2024-04-01T00:00:00,Unknown,3553.7
11592,61593,5399,Casual Shirt,Clothing,930.04,1,2024-07-05 00:00:00,pending,930.04
11593,61594,2580,Programming Guide,Books,663.65,4,06/10/2023,PENDING,2654.6
